1534503,2534503,zyl_106,女,68,朝阳,朝阳,161,本科,"68-74岁,168-178cm,本科,北京",未婚,,爱，譬如两个圆：从相离→外切→相交→内切→同心圆。从陌路→你中有我，我中有你。        设计院退休，高级工程师，2007年3月退休，后又返聘了5年，2012年9月正式退下来。…,https:\/\/at4.jyimg.com\/bc\/3f\/4cbaq904845e8ebc8eaa55607564\/4cbad9048_1_avatar_p.jpg
257460676,258460676,阿扶洛,女,24,南宁,南宁,165,大专,"30-50岁,165-190cm",未婚,,"我是一个顾家,温柔,文静的人 。",https:\/\/at2.jyimg.com\/50\/41\/0af14d6f1179412ef63322022512\/0af14d6f1_1_avatar_p.jpg
1530904,2530904,黎明前的情话,女,55,淄博,淄博,160,大专,"38-68岁,173-185cm,大专",丧偶,,我没有邮票，别给我写信，看不了……现在就有万数封没看的。...,https:\/\/images1.jyimg.com\/w4\/global\/i\/xjhykj_f.jpg
1541901,2541901,独舞@,女,40,丰台,丰台,160,大专,"30-40岁,168-178cm,有照片,未婚,北京",未婚,,真正的爱很简单。找一个不欺骗我，不伤害我，可以陪着我的那个他。    （没有邮票，不能免费看信）...,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
1532339,2532339,紫藤和树,女,33,深圳,深圳,156,本科,"30-36岁,170-175cm,本科,有照片,未婚,广东,深圳",未婚,,谢谢你的关注，先简单自我介绍一下：我是广东客家人，乐观孝顺，有一个温馨有爱的大家庭。虽然运动细胞不是很足，但喜欢散步爬山，打羽毛球……计划每年会抽时间陪父母去旅行，之前一个人去泰国…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
1539025,2539025,莫名季节,女,42,浦东新区,浦东新区,158,大专,"37-45岁,178-183cm,有照片,未婚、离异,上海",离异,,"1·我未来那位需要您：
诚信，阳光爱笑☀，偶尔有些“二”
无需大富大贵，有稳定工作，心态阳光，稳重踏实，专一，多些体贴与陪伴。我也同样的对你不离不弃！
2·推销等等费脑子的小哥哥就…",https:\/\/at3.jyimg.com\/6a\/e9\/2a84da1621bdb95fdb732337338e\/2a84da162_12_avatar_p.jpg
1548972,2548972,清波水月,女,63,桂林,桂林,156,本科,"62-66岁,165-172cm,大专以上,有照片,离异",离异,,在这里不知是否有缘寻到一付可以依靠的肩膀。。。...,https:\/\/at2.jyimg.com\/51\/06\/778effd0003f3fa2b050a9c150c9\/778effd00_1_avatar_p.jpg
1545254,2545254,lucky angel,女,38,海淀,海淀,166,本科,"31-49岁,170-226cm,本科,有照片",未婚,,虽不优秀也不差。总体作为一个女生：能键盘如飞，能掌勺做饭，能谋生赚钱，能穿针引线。各项运动琴棋书画一项不差。端庄不失温柔，善良孝顺体贴有责任心有趣有爱有理想。据说好的男人让女人幸福…,https:\/\/at2.jyimg.com\/96\/24\/9f036435f3d352785ee08a6ce6cc\/9f036435f_5_avatar_p.jpg
257455290,258455290,陌上霓裳123,女,30,威海,威海,156,大专,"29-37岁,156-181cm,山东,威海",未婚,,我想用我的真心换你我一生幸福的生活！还没找到你怎么办呢？其实无所谓合适不合适，重要在于，你是否愿意为对方包容，你是否把中心放在他身上，愿我就是你的天，你的肩膀，你的依靠。...,https:\/\/at1.jyimg.com\/8e\/95\/aa6023aa2a45d77d734b56c524fb\/aa6023aa2_1_avatar_p.jpg
1547182,2547182,冰霜女56,女,63,呼和浩特,呼和浩特,163,大专,"58-75岁,170-不限 cm,有照片,内蒙古",离异,,我是一个很守旧的老太婆，我抱着的孩子，和我相依为命快8年了。我们现在谁都离不开谁。我这里有很多的留言，可我几乎都没有看到过，只有很少很少我看到过，当我告知对方我的实情，对方就不再回…,https:\/\/at1.jyimg.com\/c0\/23\/1a42418a5869ff5e7fd93d4af4ae\/1a42418a5_9_avatar_p.jpg
899760,1899760,女狐,女,49,荆州,荆州,161,本科,"48-58岁,168-190cm,大专,湖北",离异,,曾经婉约的秋风    此时已经稍嫌刺骨    曾经纷落的黄叶    此时已经云散路空    曾经合奏的秋蝉    此时已经难觅所踪    ....    只是曾经努力寻找温暖的我 …,https:\/\/at2.jyimg.com\/55\/17\/e853d440e738c78422d19d2109d5\/e853d440e_avatar_p.jpg
257491840,258491840,午火宝宝,女,35,静安,静安,168,本科,"38-63岁,168-193cm",未婚,,"我是一个开朗,乐观,靠谱的人 。",https:\/\/at1.jyimg.com\/02\/3d\/ff93dd48cb86ebde54edca78ddb8\/ff93dd48c_1_avatar_p.jpg
909146,1909146,菲妮莎,女,36,太原,太原,158,本科,"23-40岁,163-188cm,山西,太原",未婚,,"My honey, I am missing you terribly all the time, wish you could be here at this moment so badly. I can&quot;t live without you. You make me feel so special and you complete me. When winter comes …",https:\/\/at1.jyimg.com\/02\/e9\/10f455b8d82c6b04d18fce05ff51\/10f455b8d_avatar_p.jpg
903096,1903096,蓝⊙之⊙恋,女,38,九龙坡,九龙坡,160,高中中专及以下,"37-48岁,170-180cm,有照片,未婚、离异,重庆",未婚,,陪伴是最长情的告白！...,https:\/\/at1.jyimg.com\/0a\/f2\/d3ed92f68fed53a98c16f96f7508\/d3ed92f68_3_avatar_p.jpg
902752,1902752,我的百褶裙,女,36,厦门,厦门,163,大专,"33-40岁,170-185cm,大专,有照片,福建",未婚,,"希望来这里的都是真诚、善良的人～
PS:我是慢热型、不会主动去联系别人！这几年因为忙于工作、忽视了自己个人问题、年过三十、其实就是希望遇见有眼缘、价值观相同、支持我的人～
找闲聊的…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
907581,1907581,梦之足,女,42,海淀,海淀,162,本科,"42-54岁,170-188cm,本科,有照片,北京",未婚,,"喜欢一切美好的事物,喜欢热闹,喜欢独处,喜欢运动,喜欢旅游,喜欢逛街，喜欢烹饪，喜欢美好的生活．．．．．．                                                            生......",https:\/\/at4.jyimg.com\/72\/02\/d2666599474e0808d01cb1e100b2\/d26665994_2_avatar_p.jpg
905362,1905362,人间五月天,女,40,苏州,苏州,160,本科,"35-42岁,172-185cm,大专以上,有照片,未婚、离异,江苏,苏州",未婚,,我，身心健康，无任何不良嗜好，三观正。我只想遇到对的人，但是运气欠佳。    我是一个靠谱的人，希望在这个平台能遇见未来靠谱的他。    无照片，苏州以外者免扰。......,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
897173,1897173,小玲8,女,66,浦东新区,浦东新区,161,大专,"55-65岁,170-185cm,上海",离异,,爱在左，情在右，走在生命的两旁，随时撒种，随时开花，将这一径长途点缀得花香弥漫。我想谈一场永不分手的恋爱，蹒跚漫步，夕阳西下，白头到老，相濡以沫。......,https:\/\/at3.jyimg.com\/2e\/23\/7ba9f9def744c9757328b8bc2326\/7ba9f9def_2_avatar_p.jpg
903335,1903335,旅行记忆,女,38,深圳,深圳,169,本科,"35-40岁,175-190cm,大专,有照片,广东,深圳",未婚,,"一个人的记忆是属于我自己的,两个人的旅行是属于你我的.悲伤带不走的是记忆,爱情带来的是幸福!&lt;BR&gt;又是一年春来到，在这里网也寻觅了很久，在这里有真诚的很多，但是亲爱的…",https:\/\/at4.jyimg.com\/f6\/40\/4a5be9aqaa781872232e16a2673b\/4a5be9ada_3_avatar_p.jpg
257484295,258484295,娜娜,女,32,洛阳,洛阳,162,本科,"32-40岁,162-187cm",未婚,,"我是一个乐观,纯真的人 ，爱好广泛的我，喜欢旅行。",https:\/\/at2.jyimg.com\/94\/c6\/f0ec64d76e8638174cc68d8af933\/f0ec64d76_1_avatar_p.jpg
891695,1891695,梨花云,女,49,福州,福州,164,大专,"38-55岁,166-190cm,大专以上,有照片,福建,福州",离异,,这世界上最好的爱情，并不是才子配佳人，也不是白富美找高富帅，而是你明明在等白马王子，却偏偏被个小混混给收了心，你本来一心觅帅哥，却栽进跟胖子的感情里难以自拔，如果你的心是一把锁，那…,https:\/\/at1.jyimg.com\/84\/d4\/eb5f1a35c6cf6aaafec424e1c13c\/eb5f1a35c_3_avatar_p.jpg
894659,1894659,简一,女,44,乐山,乐山,163,本科,"40-54岁,172-183cm,大专,有照片",离异,,在百合，我希望自己不是这里的一个过客，而是盼望在这里建成自己的家园，期待与我一样的另一半的到来。,https:\/\/images1.jyimg.com\/w4\/global\/i\/xjhykj_f.jpg
893568,1893568,偶人,女,64,海淀,海淀,169,大专,"50-58岁,170-185cm,大专",离异,,一个在军人家庭出生，部队大院里长大，军营中成长，国家机关造就出的我，天生丽质，聪慧伶俐，坦然率真，落落大方，最优秀的性格是心地善良，善解人意！工作中是娇娇者，家庭里是多面手，有女人…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
892816,1892816,小园香径.,女,49,哈尔滨,哈尔滨,162,本科,"48-66岁,150-190cm,本科以上,黑龙江",离异,,有缘的人，无论相隔千万之遥，终会聚在一起，携手红尘。           无缘的人，纵是近在咫尺，也恍如陌路，无份相逢。           阳光温热，岁月静好，你还没来，我怎敢老…,https:\/\/at1.jyimg.com\/cb\/d4\/049b58cfcff5ee7068d578b83eaf\/049b58cfc_2_avatar_p.jpg
893767,1893767,清音,女,67,杨浦,杨浦,164,大专,"62-68岁,170-181cm,大专以上,有照片,上海",离异,,"外表时尚，内心年轻,阳光。在人生的收获季节里，仍有着率真的性情，有着悲天悯人的同情心，善解人意，性格随和、独立。喜欢读万卷书，行万里路。热爱生活，热爱大自然的我唯独缺少一个能和自己…",https:\/\/at3.jyimg.com\/2b\/e8\/0e5cab9a34c248438367f8222a1d\/0e5cab9a3_1_avatar_p.jpg
883657,1883657,风轻雪白,女,62,孝感,孝感,164,大专,"60-70岁,165-182cm,大专,离异、丧偶",离异,,"本人端庄大方、动静皆宜；开朗随和、通情达理；善解人意、温柔贤淑。为人真诚,心地善良,心理年轻,喜欢顺其自然。兴趣爱好广泛，喜欢唱歌和欣赏音乐；喜欢欣赏书画和自然风光。喜欢看书，喜女…",https:\/\/at3.jyimg.com\/a5\/bd\/6583ddac1c3fd87e4196e8e2a0b2\/6583ddac1_1_avatar_p.jpg
880649,1880649,elina,女,38,西城,西城,160,本科,"35-45岁,170-185cm,大专,有照片,北京",离异,,我是个活泼开朗的北京女孩，从小在北京长大，我来这里是很认真的，也希望你是认真的。可能因为接触的人少吧，所以现在还没遇见合适的人。我现在在一个国有控股的上市公司，工作压力还是挺大的，…,https:\/\/at4.jyimg.com\/b1\/47\/e499ef72accf17153273aq763170\/e499ef72a_1_avatar_p.jpg
881854,1881854,叶(*^-^*)子,女,59,安顺,安顺,165,大专,"57-66岁,172-180cm,大专以上,有照片",离异,,"          用心寻找,一生尊重珍惜!          好想依偎着宽厚的肩膀，对他轻轻轻声地诉说:挽着你的手，夕阳中我们共同走过;你给我一份真情，我还你一生一世。     …",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
885616,1885616,Iris,女,38,黄浦,黄浦,165,本科,"33-40岁,175-185cm,有照片,上海",离异,,有一段失败的婚姻不等于接下来一直会失败，要振作精神，相信明天一定更美好！...,https:\/\/at3.jyimg.com\/29\/67\/9ae96aa918bab1d8959e53c8520b\/9ae96aa91_8_avatar_p.jpg
880196,1880196,awey0726,女,34,广州,广州,158,硕士,"27-40岁,175-190cm,广东",未婚,,"1.人生无常～
更应该开开心心～做好自己～两个人在一起久了，最后剩下的是信任和人品！人品真的很重要！
2.物质很重要也很虚无～
一辈子能长久的只有彼此的感情和美好的回忆～
时间会证…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
879742,1879742,bc4321,女,54,河西,河西,165,本科,"55-60岁,170-185cm,本科,有照片",离异,,"寻找我的牵手人

真诚善良，寻找同样真诚的有责任感的男人。
我喜欢旅游，会外语，希望我的他也热爱生活热爱大自然。我们可以一起旅行，一起手牵手走过人生下一段旅程！......",https:\/\/at4.jyimg.com\/fd\/4d\/d3ddeeb7eef2e23b5b70724531e2\/d3ddeeb7e_1_avatar_p.jpg
876018,1876018,缘再何处,女,41,沈阳,沈阳,158,本科,"43-50岁,168-182cm,有照片,辽宁,沈阳",离异,,"春花哪堪几度霜，秋月谁与共孤光；痴心若遇真情意， 翩翩彩蝶化红妆。
1我不介意你是否是高收入，够花就好，财富是两个人一起创造的，有付出的收获是最美的。
2尊敬老人，孝敬父母就能得到…",https:\/\/at2.jyimg.com\/5e\/a8\/7d26f76ab18aa5733ea0f22ffd30\/7d26f76ab_2_avatar_p.jpg
882021,1882021,南洋洋,女,41,静安,静安,167,硕士,"40-45岁,172-190cm,本科,有照片,未婚,上海",未婚,,大学毕业去了国外的银行工作10年。性格为不张扬，低调，不善健谈。在国外有假期，或者旅游，或者参加全世界统考来度过美好时光，同时也错过了恋爱年华。国外的学习，工作，给了我能力的积累，…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
874367,1874367,angelx,女,50,浦东新区,浦东新区,162,本科,"51-59岁,167-不限 cm,大专以上,上海",未婚,,我出身于知识分子家庭，稳重大方。 喜欢旅游，欣赏音乐，运动。不知不觉，时间悄悄溜走.由于朋友的圈子有限，尚未遇到意中人，偶尔得知了这一平台，希望借此能找到携手到老的有缘人，共享生活…,https:\/\/images1.jyimg.com\/w4\/global\/i\/xyaqmm_f.jpg
872377,1872377,misskorea,女,38,大连,大连,173,硕士,"30-40岁,178-不限 cm,本科,有照片,辽宁,大连",离异,,"首先 我没有邮票 如果您也没有 请勿联系！
其次 我对您的要求 麻烦请看好再联系：
本人善良正直 积极乐观 硕士毕业 曾在国外留学 
希望您是一位具有正能量 对生活乐观 有正当职业…",https:\/\/at2.jyimg.com\/15\/77\/02a66068eb848648731d7c5e88e3\/02a66068e_4_avatar_p.jpg
869605,1869605,锦绣,女,41,深圳,深圳,155,大专,"35-不限 岁,166-不限 cm,本科,有照片,未婚、离异,广东",离异,,我是一个平凡的人，个子小巧，性格积极乐观。喜欢读书和听音乐。没有风花雪月只求实实在在。希望能遇到一个能一起分享幸福和悲伤的人；当遇到挫折时可以互相支持和鼓励的人。小巧的我虽然平凡却…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
868853,1868853,yayanyan,女,40,黄浦,黄浦,166,本科,"38-48岁,175-188cm,有照片,未婚、离异,上海",未婚,,我出生成长在一个教师家庭，父母对我的教育对我有很大影响，他们教会我独立、有孝心、善解人意...同时我也是个细腻，爱浪漫的女孩，也许初识你会觉得我有些冷漠，其实在我平淡的外表下其实有…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
870272,1870272,皓月星辉,女,39,海口,海口,169,博士,"36-45岁,175-210cm,本科以上,有照片,未婚,海南,海口",未婚,,到了这个岁数，发现结婚是个奢侈品。就是这样，也没有想过放弃人生。与其说是一种勇气，不如说理解到每个人都有无可奈何的人生。        PS：条件相当，五官端正。尤其年龄45岁以下…,https:\/\/at1.jyimg.com\/44\/4b\/46c519648a26fddb85d813f2cdec\/46c519648_2_avatar_p.jpg
871963,1871963,Brenda,女,38,深圳,深圳,156,本科,"25-35岁,170-180cm,大专以上,有照片,未婚",未婚,,本人来自湖南，自然也带有一股湘女特有的灵气和韧劲，性格是双重性格，有时活泼开朗，有时又很安静。平时宅在家中就喜欢看书，听歌，看电影等等。周末会和朋友去户外活动，徒步，爬山，打球等等…,https:\/\/at4.jyimg.com\/7d\/3d\/61556920d7563326a9054de88288\/61556920d_2_avatar_p.jpg
868805,1868805,yingzi725,女,52,浦东新区,浦东新区,164,大专,"47-58岁,173-200cm,大专以上,有照片",未婚,,我一直都在寻找生命的美丽港湾，想静静地停靠在那里，尽情地享受生活的甜蜜和快乐。如果你也需要这样一个美丽的港湾，那我就是你多年寻找和等待的人。我热情直爽、独立自强、温柔体贴、善解人意…,https:\/\/at3.jyimg.com\/2d\/a1\/602e6a2b6b37c7f6403bffd92ecb\/602e6a2b6_1_avatar_p.jpg
857656,1857656,徽人,女,60,安庆,安庆,158,本科,"56-62岁,166-190cm,大专以上,有照片,离异,安徽,合肥",离异,,恋爱：风花雪月浪漫    婚姻：柴米油盐平淡    周遭：纵有弱水三千    终极：只取一瓢润心        佳缘十余年：    阅人无数 无阅懂人；    人阅无数 无人阅懂。…,https:\/\/images1.jyimg.com\/w4\/global\/i\/xjhykj_f.jpg
860255,1860255,sandyblue,女,46,九龙坡,九龙坡,161,本科,"42-50岁,168-180cm,大专,有照片,重庆",离异,,"我性格温和内敛，爱好广泛，喜欢简单，健康，充实的生活方式,喜欢户外大自然。有一份自己喜欢并稳定的职业。
 心中的他：善良随和责任,能够理解彼此包容，彼此珍惜。要是你也喜欢旅游和运动…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
860151,1860151,I chocolate you,女,37,浦东新区,浦东新区,162,本科,"23-37岁,166-188cm,上海",未婚,,我是一个平凡的女生。希望在这里找到平凡的幸福。。一起走完今生。...,https:\/\/at1.jyimg.com\/c2\/5c\/18527579514826d004c8b46763d2\/185275795_avatar_p.jpg
859723,1859723,萍帆女人,女,51,西安,西安,165,大专,"50-58岁,173-190cm,大专以上,陕西,西安",离异,,"　我一直等待着你，如果你来,拉住了我的手，我们就再也不松开，无论何时何地，何种境遇！            拉着手，我们一起登山，看海，阅读，跳舞，相偎，远行......一起分享，…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
863477,1863477,connie85,女,35,加利福尼亚州,加利福尼亚州,160,大专,"32-不限 岁,173-185cm,有照片,美国",离异,,白羊座心裏最大的矛盾就是渴望征服對方，又期待着被對方征服的微妙心裏；她会倾心于一个令她佩服的男人，嫁一个让她引以为傲的丈夫！...,https:\/\/at1.jyimg.com\/09\/d8\/816d199c50dba0300c480c820903\/816d199c5_12_avatar_p.jpg
860247,1860247,甜芯,女,55,南开,南开,165,本科,"53-57岁,176-不限 cm,大专,有照片,天津",未婚,,                    我把最美的花种在心田，用那红红的热血把它浇灌，当你姗姗而来的时候为你绽放，为你开出世界上最美的花瓣。                    …,https:\/\/at4.jyimg.com\/f8\/fc\/16a758138e3cd207fa6153edf97e\/16a758138_5_avatar_p.jpg
860519,1860519,jessica-maomao,女,41,朝阳,朝阳,170,本科,"33-55岁,173-195cm,本科,有照片,北京",离异,,我比较传统的单一，喜欢简单的生活，性格开朗幽默，相信爱情的存在，所以感情经历比较简单。会烧一手好菜，认为人间烟火气才是生活。感谢来看我资料的朋友们，如果真心的想寻找生活的伴侣，感觉…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
860879,1860879,夏雪雨,女,38,深圳,深圳,158,大专,"35-45岁,170-180cm,大专以上,有照片,广东,深圳",未婚,,　　没有邮票，只能看到附了邮票的来信并一一回复。为了不浪费你的感情，请来信自备邮票。谢谢！&lt;BR&gt;&lt;BR&gt;&amp;nbsp;&amp;nbsp;&amp;…,https:\/\/at2.jyimg.com\/54\/98\/05b3b525482b0bea98f84962450c\/05b3b5254_2_avatar_p.jpg
257487691,258487691,辣椒,女,57,西宁,西宁,163,高中中专及以下,"53-64岁,163-188cm,有照片",离异,,"我是一个体贴,乐观,开朗的人 ，爱好广泛的我，喜欢运动。",https:\/\/at1.jyimg.com\/07\/02\/d360e316d203176e7dec128bbd7a\/d360e316d_1_avatar_p.jpg
866734,1866734,时不再来,女,56,西城,西城,160,本科,"47-60岁,大专以上,有照片,北京",离异,,"我在银行工作,没有孩子.我希望你呢,身边没有孩子,有稳定的工作.不一定很帅，也不用太有钱。但是有责任感，可以对自己负责，也对别人负责。愿与你携手人生路，共同体验生活的多姿多彩。  …",https:\/\/at4.jyimg.com\/b1\/c4\/29fb83f9f7a7c1ed3f96f3fa1be4\/29fb83f9f_1_avatar_p.jpg
864160,1864160,悠远慢香,女,40,松江,松江,160,本科,"32-39岁,172-180cm,本科,有照片,未婚,上海",未婚,,缘分就像一个圆圈    即使两个人背对背分开旅行    最后总能走到一起！...,https:\/\/at4.jyimg.com\/7e\/7a\/bcaccc5ee8fe3d1f0924b8ec7c00\/bcaccc5ee_avatar_p.jpg
866334,1866334,微雨寒烟,女,40,南通,南通,164,大专,"39-44岁,172-184cm,大专以上,有照片,离异、丧偶,江苏,南通",离异,,"经历过了一次失败的婚姻，更加懂得珍惜，懂得理解。
婚姻需要两人相互体谅，相互关心，共同经营而平平淡淡的过一生。
我一直在，你在哪里？
注：本人是南通海门人，亦在海门，有一个十岁的儿…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
853535,1853535,小雅赵,女,43,海淀,海淀,165,本科,"38-53岁,170-185cm,本科以上,未婚,北京",未婚,,无邮票看信，有孩子及丧偶者不考虑！！！...,https:\/\/at4.jyimg.com\/31\/96\/067ff5aefb56ecdf6121f07e3a90\/067ff5aef_4_avatar_p.jpg
852968,1852968,snow_lei,女,39,深圳,深圳,161,本科,"30-43岁,165-185cm,大专以上,有照片,未婚、离异,广东,深圳",未婚,,我们，条件不错；        　　我们，年纪也不小了；        　　我们，想恋爱了；                　　但是我们依旧单身，为什么？        　　因为我…,https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
852434,1852434,微笑的呢喃,女,38,朝阳,朝阳,163,本科,"23-39岁,160-190cm",未婚,,"我心目中的对象最少要大我五岁以上,成熟,稳重,有事业心,善良&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;&lt;BR&gt;真的想寂寞的时候有个…",https:\/\/at1.jyimg.com\/8c\/f6\/79204b89f904a6f0a218fa5f8b4b\/79204b89f_1_avatar_p.jpg
853170,1853170,人生港湾,女,60,静安,静安,170,本科,"58-65岁,178-不限 cm,大专,有照片,离异、丧偶,上海",离异,,希望能在这里找到一位如果你是单身男士，真诚与善良，认真有计划对待退休后生活者。：请年龄不相仿者、来信无邮票者请绕道）特别呼吁本网站的管理员能为一些欺骗信息把把关。......,https:\/\/at4.jyimg.com\/70\/08\/19ab30548bd3e5871a9abcddbfdb\/19ab30548_2_avatar_p.jpg
855369,1855369,jane1314,女,38,厦门,厦门,156,大专,"28-39岁,165-180cm,大专,有照片,未婚,福建,厦门",未婚,,"备注：符合以条件的请不要不要不要发信    1.离异的    2.年龄超过40    3.外省或不打算在厦门定居的        爱一个人是从来都不会计较付出的多少,只要用心了就能…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
852353,1852353,桦茺,女,41,昌吉,昌吉,162,本科,"39-45岁,170-185cm,有照片,新疆",离异,,"困惑着的问题是（可能组织的文字也不够顺畅）：
大多数人都是这样吧：
第一段感情从相识到结婚
经历很多很多很多年
还有可能学生时代就相识了
可以说一起经历了共同的成长
养成了相投的习…",https:\/\/images1.jyimg.com\/w4\/global\/i\/yzphykj_f.jpg
853269,1853269,ruby菲菲,女,33,杨浦,杨浦,162,本科,"30-42岁,175-193cm,本科,未婚,上海",未婚,,"圣经:&quot;女人是男人身体里的一根肋骨&quot;也从此，男人身上就少了根肋骨，只有寻到属于自己身上的那根肋骨,才是完整的自己，所以男人疼爱女人就是疼爱他自己。相信能找到那个…",https:\/\/at2.jyimg.com\/1a\/9a\/71e011e2f516cae0f7d4cd7628c9\/71e011e2f_4_avatar_p.jpg
